Session_ID,Session_Date,App_ID,App_Category,Platform,User_Type,Region,Session_Duration_Minutes,Data_Usage_MB,Engagement_Score
SESS001601,2025-06-04,App_2,Productivity,iOS,Free,Africa,49.06,466.51,15
SESS001602,2024-08-17,App_3,Social Media,iOS,Premium,South America,106.54,189.27,66
SESS001603,2024-05-04,App_2,Gaming,iOS,Free,Africa,13.52,330.48,23
SESS001604,2024-07-24,App_3,Gaming,Android,Free,North America,27.92,220.21,70
SESS001605,2024-05-22,App_8,Entertainment,iOS,Premium,Europe,22.97,361.41,88
SESS001606,2024-08-30,App_8,Social Media,Android,Free,Europe,79.46,133.92,41
SESS001607,2025-05-20,App_6,Social Media,Android,Premium,Asia,40.11,71.53,53
SESS001608,2024-01-27,App_7,Social Media,iOS,Premium,Africa,116.9,457.54,4
SESS001609,2025-01-04,App_2,Entertainment,Android,Free,Asia,80.53,47.05,44
SESS001610,2025-01-12,App_9,Health & Fitness,Android,Free,South America,62.87,192.25,30
SESS001611,2025-04-23,App_6,Social Media,Android,Premium,Europe,69.68,197.5,74
SESS001612,2024-05-12,App_13,Social Media,iOS,Premium,Asia,106.15,21.42,97
SESS001613,2024-03-29,App_4,Entertainment,Android,Premium,Asia,91.43,151.8,58
SESS001614,2024-03-08,App_8,Health & Fitness,Android,Free,South America,16.67,476.8,95
SESS001615,2024-11-12,App_5,Social Media,Android,Free,North America,51.22,97.65,3
SESS001616,2025-02-11,App_8,Social Media,iOS,Free,South America,79.68,284.86,64
SESS001617,2025-05-05,App_5,Productivity,iOS,Free,South America,69.94,209.09,90
SESS001618,2025-02-24,App_14,Health & Fitness,Android,Free,South America,112.22,413.05,76
SESS001619,2025-02-23,App_2,Gaming,Android,Premium,Africa,5.07,76.25,70
SESS001620,2024-03-16,App_2,Social Media,Android,Free,Europe,108.82,273.75,93
SESS001621,2024-05-08,App_3,Entertainment,Android,Free,Africa,46.82,127.95,82
SESS001622,2024-11-20,App_13,Productivity,Android,Premium,Africa,6.71,458.08,55
SESS001623,2024-03-16,App_11,Gaming,Android,Premium,Africa,24.55,0.78,52
SESS001624,2025-04-05,App_5,Gaming,Android,Free,Asia,22.68,33.58,88
SESS001625,2025-04-22,App_14,Productivity,iOS,Free,Europe,18.01,429.49,16
SESS001626,2025-06-13,App_12,Entertainment,iOS,Free,Asia,5.06,133.12,59
SESS001627,2024-12-18,App_12,Gaming,iOS,Premium,Africa,95.58,241.59,62
SESS001628,2024-05-11,App_10,Gaming,iOS,Premium,Africa,20.26,33.51,90
SESS001629,2024-07-05,App_1,Health & Fitness,Android,Free,Asia,39.38,234.42,8
SESS001630,2024-05-12,App_4,Gaming,Android,Free,Africa,69.08,490.61,52
SESS001631,2025-03-19,App_14,Social Media,iOS,Free,Africa,58.58,462.45,64
SESS001632,2025-05-29,App_14,Social Media,Android,Premium,South America,41.92,246.99,31
SESS001633,2024-02-26,App_6,Productivity,Android,Premium,North America,75.82,40.44,52
SESS001634,2024-05-07,App_3,Productivity,iOS,Free,North America,98.22,230.07,67
SESS001635,2025-06-14,App_2,Entertainment,Android,Premium,North America,69.69,449.75,100
SESS001636,2024-06-05,App_12,Entertainment,Android,Free,Europe,54.8,308.59,19
SESS001637,2024-11-07,App_4,Health & Fitness,Android,Free,Europe,26.57,489.74,2
SESS001638,2024-06-17,App_6,Productivity,Android,Free,North America,74.94,425.37,47
SESS001639,2024-06-14,App_7,Health & Fitness,Android,Free,North America,65.96,477.86,98
SESS001640,2024-11-26,App_9,Entertainment,iOS,Premium,South America,15.02,129.41,1
SESS001641,2024-08-18,App_1,Gaming,iOS,Premium,South America,34.24,279.51,49
SESS001642,2024-12-20,App_11,Health & Fitness,iOS,Premium,Asia,92.45,444.64,70
SESS001643,2024-10-17,App_5,Gaming,iOS,Free,Europe,110.94,407.28,19
SESS001644,2024-03-21,App_5,Health & Fitness,Android,Premium,Europe,41.13,165.63,11
SESS001645,2024-09-13,App_14,Health & Fitness,iOS,Free,North America,107.21,332.64,85
SESS001646,2024-07-20,App_3,Entertainment,iOS,Premium,Europe,31.38,263.59,22
SESS001647,2024-10-08,App_1,Health & Fitness,Android,Premium,South America,97.03,334.04,24
SESS001648,2024-05-08,App_7,Entertainment,iOS,Premium,South America,59.0,417.76,29
SESS001649,2024-11-06,App_14,Health & Fitness,Android,Premium,North America,66.32,295.09,81
SESS001650,2024-04-05,App_8,Health & Fitness,iOS,Premium,North America,79.93,341.46,45
SESS001651,2025-05-29,App_9,Productivity,iOS,Free,Africa,80.49,403.19,42
SESS001652,2024-06-21,App_12,Productivity,Android,Free,Asia,41.74,389.26,87
SESS001653,2024-06-06,App_9,Entertainment,iOS,Free,North America,62.77,123.03,21
SESS001654,2024-06-24,App_4,Health & Fitness,Android,Free,North America,8.51,407.56,12
SESS001655,2024-12-11,App_2,Gaming,Android,Free,North America,44.49,217.22,51
SESS001656,2024-02-12,App_8,Social Media,Android,Premium,South America,77.43,136.46,87
SESS001657,2024-01-30,App_2,Entertainment,Android,Free,Asia,115.81,470.0,85
SESS001658,2024-03-24,App_13,Productivity,iOS,Free,Africa,16.02,150.63,47
SESS001659,2024-02-16,App_13,Productivity,Android,Premium,North America,28.03,486.39,2
SESS001660,2024-09-28,App_3,Entertainment,iOS,Premium,Europe,55.43,495.66,100
SESS001661,2024-08-03,App_2,Productivity,Android,Free,Asia,14.23,26.12,43
SESS001662,2025-03-02,App_1,Gaming,Android,Free,North America,66.51,296.05,70
SESS001663,2024-02-01,App_1,Productivity,Android,Premium,South America,36.19,400.94,58
SESS001664,2025-05-24,App_14,Social Media,Android,Premium,South America,104.92,129.19,14
SESS001665,2024-10-23,App_13,Social Media,iOS,Premium,Europe,37.54,412.12,88
SESS001666,2024-11-05,App_4,Health & Fitness,Android,Premium,Africa,52.9,277.73,34
SESS001667,2025-05-09,App_3,Gaming,iOS,Free,Africa,118.13,422.32,52
SESS001668,2024-09-07,App_4,Productivity,iOS,Free,Europe,10.87,109.87,73
SESS001669,2025-02-19,App_14,Productivity,Android,Premium,Europe,104.17,478.11,20
SESS001670,2024-10-31,App_7,Entertainment,Android,Free,Asia,61.06,232.44,94
SESS001671,2025-04-09,App_6,Health & Fitness,Android,Free,South America,48.31,77.05,10
SESS001672,2024-03-15,App_11,Social Media,iOS,Premium,South America,113.01,49.75,67
SESS001673,2024-03-02,App_11,Entertainment,Android,Free,Asia,119.83,271.33,84
SESS001674,2024-06-10,App_11,Entertainment,Android,Premium,Europe,24.19,181.81,99
SESS001675,2025-03-26,App_2,Productivity,Android,Premium,Europe,100.96,371.39,23
SESS001676,2025-03-01,App_10,Social Media,iOS,Free,Europe,27.4,209.94,10
SESS001677,2025-05-10,App_10,Entertainment,Android,Free,South America,2.99,165.94,74
SESS001678,2025-04-20,App_5,Productivity,iOS,Free,Africa,88.28,41.02,18
SESS001679,2024-07-27,App_15,Health & Fitness,iOS,Free,Europe,43.12,81.64,42
SESS001680,2024-12-14,App_14,Gaming,Android,Free,North America,72.51,240.85,73
SESS001681,2024-05-27,App_2,Social Media,Android,Free,Africa,19.06,464.24,51
SESS001682,2024-11-16,App_1,Health & Fitness,iOS,Free,North America,103.33,33.63,59
SESS001683,2024-11-22,App_2,Productivity,Android,Premium,North America,63.48,157.32,97
SESS001684,2024-12-19,App_4,Gaming,Android,Premium,Europe,96.23,444.71,77
SESS001685,2025-02-12,App_15,Entertainment,iOS,Free,North America,44.16,218.09,6
SESS001686,2024-05-13,App_11,Health & Fitness,iOS,Free,Europe,28.42,407.62,72
SESS001687,2025-01-14,App_8,Entertainment,iOS,Free,North America,113.71,77.45,76
SESS001688,2025-06-11,App_13,Entertainment,Android,Free,Asia,64.17,236.85,69
SESS001689,2024-04-18,App_3,Gaming,Android,Free,South America,45.56,15.78,99
SESS001690,2024-11-22,App_2,Gaming,iOS,Free,Africa,12.92,468.83,88
SESS001691,2024-09-04,App_15,Entertainment,Android,Premium,Africa,20.71,59.55,35
SESS001692,2025-04-22,App_14,Entertainment,Android,Free,North America,76.48,118.22,31
SESS001693,2024-05-05,App_14,Gaming,iOS,Free,Asia,74.56,439.61,56
SESS001694,2024-09-30,App_13,Productivity,Android,Free,Europe,101.35,246.18,80
SESS001695,2025-04-05,App_6,Social Media,iOS,Premium,Africa,90.38,479.16,78
SESS001696,2024-09-10,App_2,Entertainment,Android,Premium,South America,19.09,294.42,70
SESS001697,2024-05-24,App_1,Gaming,Android,Free,Europe,113.12,202.96,37
SESS001698,2024-04-09,App_8,Health & Fitness,Android,Premium,Europe,73.55,424.8,70
SESS001699,2024-02-21,App_1,Health & Fitness,Android,Free,Africa,103.14,143.59,3
SESS001700,2024-10-24,App_3,Productivity,iOS,Free,South America,34.13,305.48,21
SESS001701,2025-01-28,App_15,Productivity,Android,Premium,Africa,115.13,82.86,17
SESS001702,2025-03-04,App_10,Health & Fitness,Android,Free,Asia,113.92,80.02,5
SESS001703,2024-09-11,App_7,Productivity,Android,Premium,Asia,36.28,163.91,43
SESS001704,2024-06-12,App_14,Entertainment,Android,Premium,Africa,108.21,188.74,5
SESS001705,2024-12-01,App_12,Gaming,iOS,Free,Africa,116.67,41.9,78
SESS001706,2024-11-16,App_7,Social Media,iOS,Premium,Europe,107.36,41.51,89
SESS001707,2024-07-13,App_8,Gaming,iOS,Premium,North America,56.69,398.2,94
SESS001708,2024-06-12,App_1,Gaming,Android,Premium,South America,17.2,4.74,30
SESS001709,2025-05-25,App_7,Productivity,iOS,Free,South America,112.64,270.42,85
SESS001710,2025-06-11,App_11,Social Media,Android,Free,South America,1.04,246.58,70
SESS001711,2025-04-23,App_7,Entertainment,Android,Free,North America,30.91,46.61,56
SESS001712,2025-05-25,App_3,Health & Fitness,Android,Free,Africa,67.14,485.05,93
SESS001713,2024-11-11,App_6,Entertainment,iOS,Free,North America,38.08,404.15,77
SESS001714,2025-05-24,App_4,Productivity,iOS,Free,Europe,110.84,324.16,92
SESS001715,2024-01-24,App_15,Health & Fitness,Android,Free,Africa,73.96,495.92,89
SESS001716,2024-04-02,App_3,Entertainment,Android,Premium,Asia,115.15,1.54,33
SESS001717,2025-02-06,App_5,Gaming,iOS,Free,North America,8.05,89.2,65
SESS001718,2025-06-01,App_5,Productivity,iOS,Free,North America,49.83,67.17,38
SESS001719,2025-04-13,App_8,Social Media,iOS,Free,South America,18.11,491.86,83
SESS001720,2024-09-03,App_15,Gaming,Android,Premium,Europe,98.87,183.7,17
SESS001721,2024-08-08,App_3,Social Media,Android,Premium,North America,91.99,342.99,39
SESS001722,2024-12-27,App_1,Health & Fitness,Android,Free,Africa,97.03,413.47,78
SESS001723,2024-02-19,App_10,Social Media,Android,Premium,Africa,114.16,178.95,44
SESS001724,2024-02-21,App_10,Gaming,iOS,Free,Asia,29.85,286.21,95
SESS001725,2024-10-15,App_10,Social Media,iOS,Premium,North America,94.57,20.69,79
SESS001726,2025-05-21,App_4,Productivity,Android,Premium,Europe,77.88,446.49,66
SESS001727,2025-04-26,App_11,Productivity,Android,Premium,Asia,47.53,165.41,71
SESS001728,2024-10-19,App_5,Gaming,Android,Free,Asia,24.01,19.95,81
SESS001729,2024-01-09,App_8,Entertainment,iOS,Premium,South America,100.29,291.64,9
SESS001730,2024-04-20,App_7,Social Media,Android,Premium,Asia,9.39,494.1,83
SESS001731,2025-03-17,App_15,Gaming,iOS,Free,North America,115.64,307.37,11
SESS001732,2024-05-17,App_9,Social Media,Android,Premium,Europe,33.87,410.8,37
SESS001733,2024-09-27,App_8,Gaming,iOS,Premium,Asia,107.22,96.53,45
SESS001734,2025-01-09,App_1,Social Media,iOS,Free,North America,15.69,85.38,58
SESS001735,2025-02-16,App_2,Entertainment,iOS,Free,Africa,89.02,195.74,81
SESS001736,2025-01-09,App_5,Gaming,iOS,Free,Africa,113.38,496.74,70
SESS001737,2024-02-16,App_7,Productivity,iOS,Premium,Europe,19.07,54.22,65
SESS001738,2025-02-14,App_3,Entertainment,iOS,Free,Africa,53.76,296.89,59
SESS001739,2024-02-22,App_7,Productivity,Android,Premium,Africa,81.0,307.91,97
SESS001740,2024-07-18,App_4,Entertainment,Android,Free,Africa,91.51,263.28,5
SESS001741,2025-01-06,App_11,Productivity,Android,Premium,Asia,2.28,415.99,89
SESS001742,2024-10-22,App_15,Entertainment,Android,Free,South America,14.96,142.58,84
SESS001743,2024-03-16,App_13,Social Media,Android,Premium,Africa,38.03,32.94,57
SESS001744,2025-01-30,App_9,Productivity,iOS,Premium,North America,13.21,303.28,12
SESS001745,2025-05-31,App_4,Social Media,iOS,Premium,Africa,75.8,130.36,46
SESS001746,2025-04-06,App_11,Gaming,iOS,Free,North America,57.06,321.91,23
SESS001747,2024-10-13,App_13,Social Media,Android,Free,Africa,79.59,350.12,31
SESS001748,2024-05-01,App_9,Productivity,iOS,Free,South America,36.56,48.51,70
SESS001749,2024-05-11,App_13,Entertainment,iOS,Premium,Asia,15.86,303.44,52
SESS001750,2024-04-09,App_1,Social Media,Android,Free,North America,89.41,344.67,58
SESS001751,2025-02-07,App_7,Health & Fitness,Android,Free,North America,55.07,16.5,50
SESS001752,2025-01-17,App_13,Entertainment,iOS,Premium,Asia,9.38,426.15,62
SESS001753,2024-12-13,App_12,Gaming,iOS,Free,South America,117.5,332.67,26
SESS001754,2025-01-09,App_6,Gaming,Android,Premium,Asia,109.35,347.61,70
SESS001755,2024-05-27,App_8,Productivity,iOS,Free,Europe,41.62,405.23,99
SESS001756,2024-07-22,App_9,Entertainment,iOS,Premium,Asia,33.38,179.7,85
SESS001757,2025-06-05,App_13,Social Media,iOS,Premium,North America,118.57,254.68,24
SESS001758,2025-02-15,App_8,Social Media,Android,Premium,Europe,46.4,147.18,4
SESS001759,2025-05-27,App_6,Gaming,Android,Free,Europe,107.04,352.98,79
SESS001760,2024-02-11,App_15,Entertainment,iOS,Free,Africa,14.43,200.85,58
SESS001761,2024-02-16,App_10,Entertainment,Android,Premium,Asia,56.52,403.58,36
SESS001762,2024-02-09,App_9,Gaming,Android,Free,North America,70.61,117.94,49
SESS001763,2024-05-20,App_6,Social Media,iOS,Free,Europe,105.27,492.31,100
SESS001764,2024-12-07,App_7,Gaming,Android,Premium,South America,83.28,155.01,10
SESS001765,2025-04-30,App_5,Entertainment,iOS,Free,North America,95.54,163.64,79
SESS001766,2025-04-12,App_3,Social Media,iOS,Premium,Africa,91.26,120.72,9
SESS001767,2024-06-01,App_1,Health & Fitness,iOS,Free,Africa,27.73,74.79,93
SESS001768,2025-06-11,App_6,Gaming,iOS,Free,North America,13.26,78.03,81
SESS001769,2024-05-23,App_10,Entertainment,Android,Free,Asia,119.72,40.19,85
SESS001770,2024-12-01,App_4,Entertainment,Android,Premium,North America,72.79,294.05,60
SESS001771,2024-11-22,App_1,Productivity,iOS,Premium,South America,72.29,59.3,64
SESS001772,2024-06-15,App_15,Productivity,iOS,Free,Africa,44.14,54.28,79
SESS001773,2025-02-06,App_13,Gaming,iOS,Premium,Africa,104.45,224.74,69
SESS001774,2024-11-02,App_13,Social Media,Android,Premium,North America,80.12,75.09,64
SESS001775,2024-12-10,App_5,Health & Fitness,Android,Premium,Africa,100.57,37.18,50
SESS001776,2025-06-03,App_1,Health & Fitness,Android,Free,South America,115.63,385.3,70
SESS001777,2025-06-05,App_13,Social Media,iOS,Free,Europe,51.18,344.02,20
SESS001778,2025-05-16,App_8,Productivity,Android,Free,Asia,76.93,289.85,80
SESS001779,2024-11-02,App_9,Entertainment,iOS,Premium,North America,103.95,359.46,74
SESS001780,2025-05-01,App_6,Productivity,iOS,Premium,North America,34.34,217.95,56
SESS001781,2024-01-18,App_13,Gaming,iOS,Free,North America,87.16,61.75,65
SESS001782,2025-01-12,App_10,Productivity,iOS,Premium,South America,33.83,322.33,64
SESS001783,2024-12-05,App_4,Social Media,iOS,Premium,Africa,30.95,471.32,92
SESS001784,2024-04-22,App_3,Gaming,Android,Premium,Europe,61.43,276.28,20
SESS001785,2025-03-02,App_2,Social Media,Android,Free,Asia,50.94,294.04,17
SESS001786,2024-11-11,App_4,Gaming,Android,Premium,South America,100.52,468.75,41
SESS001787,2024-01-28,App_11,Entertainment,Android,Free,South America,117.99,105.28,67
SESS001788,2025-04-30,App_4,Productivity,iOS,Free,Asia,10.89,236.88,74
SESS001789,2024-09-28,App_5,Social Media,Android,Free,Europe,13.03,17.4,26
SESS001790,2024-08-21,App_9,Gaming,Android,Free,North America,96.91,78.69,64
SESS001791,2024-02-22,App_14,Productivity,iOS,Premium,North America,29.89,96.15,96
SESS001792,2025-05-06,App_13,Health & Fitness,Android,Premium,North America,59.9,33.49,5
SESS001793,2024-06-23,App_15,Social Media,Android,Free,Europe,71.34,16.17,83
SESS001794,2025-01-24,App_12,Entertainment,Android,Premium,Africa,80.21,426.61,69
SESS001795,2024-05-31,App_1,Gaming,iOS,Free,Africa,13.37,126.46,41
SESS001796,2024-09-05,App_13,Social Media,Android,Premium,South America,93.93,93.69,88
SESS001797,2024-02-02,App_4,Social Media,iOS,Premium,North America,85.31,249.06,68
SESS001798,2024-04-22,App_10,Health & Fitness,Android,Free,Africa,67.72,329.34,1
SESS001799,2024-07-14,App_14,Entertainment,Android,Premium,South America,100.65,199.05,52
SESS001800,2024-01-20,App_13,Health & Fitness,Android,Premium,North America,45.72,354.72,83
SESS001801,2025-03-27,App_7,Gaming,Android,Premium,South America,62.76,162.13,24
SESS001802,2024-11-17,App_6,Productivity,iOS,Premium,South America,111.1,66.89,88
SESS001803,2025-03-04,App_15,Social Media,iOS,Premium,Europe,46.53,163.79,81
SESS001804,2024-06-04,App_14,Gaming,iOS,Premium,South America,72.6,483.37,31
SESS001805,2025-02-26,App_14,Gaming,iOS,Free,South America,71.25,211.46,48
SESS001806,2024-07-27,App_3,Entertainment,Android,Premium,Africa,95.44,157.74,7
SESS001807,2025-02-24,App_3,Social Media,Android,Free,Europe,114.53,457.79,90
SESS001808,2025-05-28,App_4,Health & Fitness,Android,Premium,North America,69.5,283.5,35
SESS001809,2025-04-27,App_10,Productivity,Android,Premium,South America,14.98,350.08,4
SESS001810,2024-03-04,App_6,Social Media,iOS,Premium,North America,91.92,4.22,85
SESS001811,2024-05-21,App_13,Social Media,iOS,Free,Africa,43.92,391.71,47
SESS001812,2024-07-31,App_12,Productivity,Android,Free,Asia,81.04,477.17,97
SESS001813,2024-11-28,App_12,Gaming,Android,Free,Asia,108.55,208.19,50
SESS001814,2025-05-04,App_6,Health & Fitness,iOS,Free,Europe,51.2,243.7,49
SESS001815,2025-01-20,App_15,Social Media,Android,Free,Asia,47.86,494.19,94
SESS001816,2024-11-17,App_10,Gaming,Android,Free,South America,89.57,74.51,80
SESS001817,2024-06-26,App_1,Entertainment,Android,Free,North America,42.33,442.17,43
SESS001818,2025-04-15,App_12,Gaming,iOS,Free,Europe,94.79,120.39,88
SESS001819,2024-12-16,App_12,Productivity,iOS,Premium,Europe,102.42,302.16,59
SESS001820,2024-12-28,App_6,Health & Fitness,Android,Premium,North America,69.23,478.55,73
SESS001821,2024-09-27,App_10,Productivity,iOS,Free,Africa,63.21,453.7,5
SESS001822,2025-05-10,App_10,Entertainment,iOS,Premium,North America,112.88,360.53,4
SESS001823,2024-07-15,App_3,Gaming,Android,Free,Europe,97.77,209.23,87
SESS001824,2024-09-09,App_10,Social Media,Android,Premium,South America,75.75,385.54,16
SESS001825,2024-10-12,App_4,Entertainment,Android,Premium,Africa,93.54,315.95,22
SESS001826,2024-11-01,App_14,Productivity,iOS,Free,Africa,80.62,355.83,36
SESS001827,2024-08-18,App_13,Gaming,Android,Premium,North America,4.05,400.2,70
SESS001828,2024-10-31,App_15,Productivity,iOS,Free,North America,68.46,186.83,23
SESS001829,2024-10-22,App_8,Social Media,Android,Free,Europe,3.87,1.87,100
SESS001830,2024-07-31,App_9,Entertainment,Android,Free,North America,113.57,241.66,96
SESS001831,2025-05-15,App_5,Entertainment,Android,Premium,North America,12.76,412.25,44
SESS001832,2024-11-20,App_3,Health & Fitness,Android,Premium,North America,110.56,250.79,48
SESS001833,2025-05-06,App_8,Productivity,Android,Free,Europe,96.43,105.93,35
SESS001834,2024-12-23,App_1,Health & Fitness,iOS,Free,South America,87.76,166.59,33
SESS001835,2024-10-07,App_2,Entertainment,iOS,Premium,Europe,102.08,329.5,24
SESS001836,2024-10-21,App_1,Gaming,Android,Free,Asia,31.17,368.4,68
SESS001837,2024-05-04,App_4,Health & Fitness,iOS,Free,North America,98.39,252.74,51
SESS001838,2025-01-23,App_10,Gaming,Android,Free,Asia,41.94,265.67,59
SESS001839,2025-02-08,App_4,Health & Fitness,Android,Free,Asia,116.86,444.85,76
SESS001840,2024-12-19,App_1,Productivity,Android,Premium,Africa,30.6,496.82,51
SESS001841,2024-05-29,App_9,Productivity,Android,Free,Europe,54.07,306.43,26
SESS001842,2024-10-24,App_8,Entertainment,iOS,Premium,Asia,6.69,306.31,18
SESS001843,2024-02-13,App_1,Productivity,iOS,Free,Europe,55.53,217.75,46
SESS001844,2024-10-21,App_6,Health & Fitness,iOS,Premium,Africa,118.93,474.93,79
SESS001845,2024-03-21,App_15,Health & Fitness,Android,Premium,South America,32.32,400.24,38
SESS001846,2024-12-20,App_10,Gaming,iOS,Premium,South America,95.44,227.75,24
SESS001847,2025-03-28,App_4,Social Media,iOS,Free,North America,25.92,359.69,82
SESS001848,2024-09-19,App_13,Health & Fitness,Android,Premium,North America,92.73,273.79,32
SESS001849,2025-05-05,App_3,Gaming,iOS,Free,North America,66.13,269.63,82
SESS001850,2024-08-07,App_6,Entertainment,Android,Premium,Asia,39.3,378.01,18
SESS001851,2024-07-25,App_12,Productivity,Android,Free,Africa,48.76,22.73,88
SESS001852,2024-10-04,App_3,Productivity,iOS,Free,Europe,42.48,166.64,69
SESS001853,2024-10-05,App_15,Health & Fitness,iOS,Premium,South America,98.04,203.96,95
SESS001854,2024-05-20,App_13,Productivity,iOS,Premium,Asia,101.52,313.71,74
SESS001855,2024-04-21,App_14,Entertainment,iOS,Premium,Europe,102.94,396.02,35
SESS001856,2024-09-02,App_14,Social Media,iOS,Premium,South America,40.72,237.52,51
SESS001857,2024-09-05,App_6,Health & Fitness,Android,Premium,Asia,74.35,439.18,29
SESS001858,2024-02-21,App_1,Entertainment,Android,Free,Asia,89.04,464.56,25
SESS001859,2024-08-19,App_1,Gaming,Android,Free,Africa,100.51,457.1,70
SESS001860,2024-08-26,App_3,Social Media,Android,Premium,Asia,28.08,304.58,74
SESS001861,2024-02-23,App_10,Health & Fitness,iOS,Free,Europe,99.61,115.86,14
SESS001862,2024-04-12,App_12,Productivity,Android,Premium,Africa,13.05,157.93,44
SESS001863,2025-02-27,App_15,Health & Fitness,iOS,Free,Asia,86.91,295.65,52
SESS001864,2024-12-04,App_3,Gaming,Android,Premium,Asia,77.09,224.91,22
SESS001865,2025-04-28,App_13,Productivity,Android,Premium,Africa,38.24,150.49,34
SESS001866,2024-04-12,App_2,Social Media,iOS,Free,Africa,60.17,326.2,11
SESS001867,2024-05-20,App_14,Health & Fitness,iOS,Premium,North America,23.16,19.84,88
SESS001868,2024-01-06,App_9,Entertainment,Android,Free,North America,46.54,115.12,88
SESS001869,2024-06-10,App_14,Gaming,Android,Premium,Asia,32.5,452.24,42
SESS001870,2025-02-20,App_6,Health & Fitness,iOS,Premium,South America,85.18,127.44,24
SESS001871,2025-05-02,App_2,Entertainment,Android,Premium,Africa,42.72,133.05,69
SESS001872,2025-05-03,App_6,Health & Fitness,Android,Premium,South America,96.9,265.61,98
SESS001873,2024-07-23,App_12,Gaming,iOS,Free,Asia,107.6,20.75,44
SESS001874,2024-10-21,App_11,Health & Fitness,iOS,Free,North America,90.82,476.03,93
SESS001875,2024-11-24,App_7,Productivity,iOS,Premium,Europe,115.16,224.9,62
SESS001876,2024-10-19,App_10,Productivity,iOS,Free,Europe,39.41,198.79,23
SESS001877,2024-03-01,App_2,Entertainment,iOS,Premium,Africa,14.27,215.29,44
SESS001878,2024-04-01,App_6,Productivity,Android,Premium,Europe,70.24,479.34,50
SESS001879,2024-08-25,App_5,Social Media,iOS,Free,Asia,109.15,401.29,22
SESS001880,2024-02-08,App_6,Social Media,Android,Free,Africa,84.33,137.18,74
SESS001881,2024-06-28,App_3,Health & Fitness,iOS,Premium,Europe,67.7,407.31,22
SESS001882,2025-03-03,App_3,Social Media,iOS,Premium,North America,91.06,273.5,52
SESS001883,2024-06-29,App_12,Social Media,Android,Free,Asia,65.05,208.67,76
SESS001884,2024-02-07,App_7,Gaming,Android,Free,Europe,48.36,251.13,29
SESS001885,2025-02-10,App_13,Gaming,Android,Free,North America,83.78,476.32,89
SESS001886,2025-05-22,App_11,Social Media,iOS,Premium,Europe,24.64,397.42,29
SESS001887,2024-07-09,App_8,Gaming,iOS,Free,South America,11.77,320.19,44
SESS001888,2024-10-23,App_11,Social Media,Android,Premium,South America,72.16,153.45,68
SESS001889,2024-02-08,App_6,Entertainment,iOS,Free,North America,105.36,300.32,78
SESS001890,2024-01-10,App_3,Gaming,iOS,Free,North America,49.15,26.07,88
SESS001891,2024-11-01,App_12,Social Media,iOS,Premium,South America,32.34,494.44,48
SESS001892,2024-04-19,App_9,Social Media,Android,Free,North America,86.19,107.1,14
SESS001893,2024-12-09,App_12,Health & Fitness,Android,Premium,Asia,64.41,330.81,29
SESS001894,2024-10-18,App_15,Entertainment,Android,Premium,Asia,48.21,144.13,65
SESS001895,2025-04-10,App_15,Entertainment,iOS,Premium,Africa,110.63,58.38,14
SESS001896,2025-05-20,App_10,Health & Fitness,iOS,Premium,South America,13.33,117.8,72
SESS001897,2024-05-17,App_13,Health & Fitness,iOS,Premium,Asia,114.77,494.64,91
SESS001898,2025-05-31,App_6,Health & Fitness,iOS,Premium,North America,97.93,280.6,51
SESS001899,2025-04-24,App_4,Productivity,Android,Free,North America,106.61,164.63,48
SESS001900,2024-10-06,App_11,Social Media,Android,Premium,Asia,35.98,272.76,47
SESS001901,2024-07-16,App_10,Productivity,Android,Free,Africa,68.84,100.53,4
SESS001902,2024-04-25,App_14,Gaming,Android,Premium,South America,10.78,342.7,83
SESS001903,2024-12-04,App_3,Health & Fitness,iOS,Premium,South America,119.93,40.3,63
SESS001904,2024-06-15,App_7,Social Media,Android,Free,North America,53.66,323.6,67
SESS001905,2025-04-14,App_5,Social Media,iOS,Free,South America,5.85,473.32,34
SESS001906,2024-09-20,App_12,Gaming,iOS,Premium,South America,66.21,10.84,50
SESS001907,2024-07-09,App_12,Entertainment,Android,Premium,South America,80.44,65.37,72
SESS001908,2024-01-15,App_5,Social Media,iOS,Free,North America,33.58,374.83,42
SESS001909,2024-12-11,App_3,Entertainment,Android,Premium,Europe,59.84,129.47,3
SESS001910,2024-10-29,App_3,Social Media,iOS,Free,Europe,100.16,328.9,79
SESS001911,2024-07-16,App_12,Productivity,Android,Free,South America,118.01,336.07,42
SESS001912,2024-06-28,App_1,Health & Fitness,iOS,Free,Europe,30.2,208.08,97
SESS001913,2025-02-19,App_12,Entertainment,iOS,Premium,South America,27.87,453.02,63
SESS001914,2025-03-13,App_10,Productivity,Android,Free,Africa,78.1,102.44,99
SESS001915,2025-06-11,App_7,Social Media,Android,Free,North America,26.7,82.37,88
SESS001916,2024-12-01,App_14,Health & Fitness,iOS,Premium,Asia,2.48,49.25,37
SESS001917,2024-03-29,App_13,Productivity,Android,Premium,North America,30.0,465.9,34
SESS001918,2025-02-14,App_10,Health & Fitness,iOS,Premium,Africa,3.47,155.09,29
SESS001919,2024-04-07,App_1,Social Media,Android,Free,Asia,73.85,271.39,1
SESS001920,2024-07-08,App_3,Social Media,Android,Free,North America,100.71,274.57,25
SESS001921,2024-05-23,App_10,Productivity,iOS,Free,Africa,50.33,34.76,40
SESS001922,2025-05-03,App_6,Social Media,iOS,Premium,Asia,66.6,491.42,81
